City,Country,latitude,longitude,n_incidents,n_kill
Rasuwa district,Nepal,28.172733,85.313622,1,0
Janzour,Libya,32.817287,13.010505,5,2
Sidi Ali Bin Aoun,Tunisia,34.851306,9.142848,1,8
Sabud,Philippines,8.052686,125.731745,2,0
Hasti,Afghanistan,32.689514,68.327637,3,12
Janikhel district,Afghanistan,32.761484,68.392382,1,4
Damatura,Nigeria,11.74464,11.970257,6,125
Jalukbari,India,26.141795,91.642355,3,0
Dawalatbad,Afghanistan,36.807231,65.924772,1,2
Jhiliguda,India,19.1774,83.583695,1,1
Hawsh al-Harimeh,Lebanon,33.71824,35.85305,1,2
Suq Wadi Barada,Syria,33.622993,36.11203,2,40
Mazrah,Iraq,34.823838,43.066796,6,21
Bhowraguri,India,26.60403,90.239627,1,1
Tsaratanana,Madagascar,-16.79764,47.651581,1,0
Mehele,Nepal,27.348056,87.873333,1,0
Dharan,Nepal,26.811301,87.268917,3,0
Gatibeda,India,20.565902,82.459028,1,1
Divisoria,Philippines,12.192222,123.890278,1,0
Ogbia,Nigeria,4.77408,6.32686,3,0
Shahr-e-Kohna,Afghanistan,32.441399,62.063667,1,0
Katchkot Asad Khan,Pakistan,33.013637,70.603946,1,0
Demistan,Bahrain,26.123784,50.469588,2,0
Dewana Khan,Afghanistan,35.833844,64.525833,1,2
Buur Dhuxunle,Somalia,4.053391,43.243996,5,7
Gaunkharka,Nepal,27.93793,85.45303,1,0
Usoor,India,18.8,80.8167,1,0
Tiguma,Philippines,7.844836,123.462004,2,0
Denganen,Philippines,7.355833,124.421944,1,0
Dhapasi,Nepal,27.749644,85.331823,1,0
Kayomati district,Thailand,6.541704,101.646609,1,3
Khair Kot district,Afghanistan,32.751478,68.569579,1,1
Fallujah district,Iraq,33.355139,43.78942,15,76
Bohelebung,Philippines,6.525257,122.184538,1,1
Ungkaya Puyan,Philippines,6.550444,122.106467,1,0
Rajah Buayan,Philippines,6.910833,124.550833,2,4
Zain,Pakistan,28.949467,69.059311,1,7
Mowla,Iraq,36.328286,42.835975,2,9
Kohistanat district,Afghanistan,35.403071,65.951199,7,36
Naushahro Feroze,Pakistan,26.841,68.119278,1,0
Muxungue district,Mozambique,-20.57694,33.83583,2,1
Rapale,Mozambique,-15.062667,39.193373,1,1
Rutbah district,Iraq,33.038056,40.284444,59,90
Johi,Pakistan,26.693098,67.615557,1,0
Pacca Chang,Pakistan,26.865543,68.366719,1,0
Mirpurkhas,Pakistan,25.51799,69.012672,1,0
Hingorja,Pakistan,27.211735,68.420065,1,0
Tanahun district,Nepal,27.944705,84.22788,1,0
Lamatiya,Nepal,27.841243,82.732851,1,0
Ramgram,Nepal,27.533333,83.666667,1,0
Kinatintavida,India,10.850516,76.271083,1,0
Bhimeshwar,Nepal,27.672331,86.045938,1,0
Bhalukjhora,India,26.330452,90.28339,1,1
Pir Koti,Afghanistan,32.912468,69.260803,5,36
Ghani Khail,Afghanistan,34.108171,68.578686,1,4
Al-Siniyah,Iraq,33.49392,44.7574,2,1
Yizrab,Iraq,0,0,1,1
Mamond district,Pakistan,34.731196,71.479573,1,0
Huwwara,West Bank and Gaza Strip,32.154514,35.258553,1,0
Matun district,Yemen,16.231231,44.592186,1,1
Gajehada,Nepal,27.668861,83.17026,2,0
Damt district,Yemen,14.086839,44.671391,1,0
Shaab,Iraq,35.46883,44.39098,1,0
Abkaziyah,Iraq,34.45,43.583333,1,2
Godod,Somalia,6.764395,47.748127,1,6
Obomkpa,Nigeria,6.416667,6.483333,1,0
Bang Sapha,Thailand,11.212292,99.51344,1,0
Gwoza district,Nigeria,11.153746,13.728327,9,57
Gulumba Gana,Nigeria,11.649722,14.1025,4,15
Talahib,Philippines,13.098262,123.709857,1,0
Bandagi,Pakistan,34.776746,71.439985,1,0
Saiko,India,23.00616,85.41132,1,3
Fukrogora,India,22.565391,86.489362,1,1
Vyara,India,21.110209,73.396993,1,0
Al-Mahfd district,Yemen,13.850725,46.201563,2,4
Bagontapay,Philippines,6.874875,124.895325,2,2
Toh Deng,Thailand,6.117556,101.85907,1,1
Manang Yong,Thailand,6.811852,101.405528,2,1
Khairkot district,Afghanistan,32.751478,68.569579,1,3
Boghawee,Afghanistan,36.165382,66.090942,1,0
Hay al-Qadisiyah,Iraq,34.621521,43.668377,2,1
Rueso Narathiwat district,Thailand,6.384576,101.502075,3,4
Kampung Pohon Setar,Thailand,6.69104,101.313557,1,0
Totora,Colombia,2.519177,-76.39286,1,0
Lorala district,Pakistan,30.366349,68.600104,1,0
Tunika,Afghanistan,36.618283,65.796318,1,0
Gharabad,Afghanistan,34.291389,70.378611,1,1
Ezz El-Din,Egypt,30.084629,31.334314,1,1
Gendabari,India,25.97258,90.546861,1,7
Montawal,Philippines,7.104324,124.767869,1,0
Bunagana,Democratic Republic of the Congo,-1.303999,29.590681,1,4
Dih Bala district,Afghanistan,34.095948,70.470568,6,63
El-Tor,Egypt,28.240884,33.62257,2,6
Kamparak,Afghanistan,31.363647,63.958611,1,2
Soin Boldak district,Afghanistan,31.012631,66.39822,1,1
Casa Banana,Mozambique,-18.493268,34.423609,2,15
Zabol,Iran,31.03845,61.496181,1,2
Suwayda,Syria,32.709763,36.567642,4,35
Segno Gebeya,Ethiopia,10.676803,35.334349,1,4
Taiyuan,China,37.87059,112.548879,1,1
Dibyanagar,Nepal,27.61765,84.243586,1,0
Sarkaran,Iraq,35.690206,43.907375,2,1
Banfikot,Nepal,28.709268,82.486105,1,0
Andili,Philippines,7.466943,125.961685,1,0
Maskai,Pakistan,26.91126,65.570785,1,0
Dhanbad district,India,23.805921,86.415512,1,0
Nutts Corner,United Kingdom,54.63797,-6.14485,1,0
Durga Mandu,Nepal,29.200123,80.885239,1,0
Bagli,India,25.56796,91.296179,1,2
At Taziyah district,Yemen,13.631207,44.010738,1,1
Kapo district,Thailand,6.873826,101.416287,1,1
Kudler,India,13.659395,75.951134,1,0
Khokling,Nepal,27.4,87.65,1,0
Ganjemar,India,18.773716,81.331329,1,0
Shatrah,Iraq,31.409824,46.176178,1,0
Jaljala,Nepal,27.612917,87.140313,1,0
Harad,Yemen,16.402103,43.05595,4,3
Osara,Nigeria,7.677454,6.42371,1,4
Goband,Afghanistan,31.72807,64.710282,1,2
Amkola,India,24.519961,85.140453,1,3
Gudabeda,India,19.913683,80.987427,2,0
Mangnar,India,18.850754,81.30418,1,0
Ras Karkar,West Bank and Gaza Strip,31.942694,35.103905,1,0
Mashin Qala,Afghanistan,33.894321,68.760137,1,1
Ghorahi,Nepal,28.05047,82.488041,5,0
Kotla Arab Ali Khan,Pakistan,32.851471,74.071957,1,2
Lakhipur,India,24.800352,93.020599,3,2
Ayala,Philippines,6.962057,121.949013,2,2
Nayanar,India,19.901394,81.567869,1,1
Doga Rawali,Pakistan,34.001443,73.797684,1,2
Tebronggre,India,25.649879,90.260223,2,3
Jadan,Yemen,15.474157,45.385584,2,0
Lower Kurram district,Pakistan,33.466168,70.421512,2,6
Shivadhara,Nepal,28.223564,83.679177,1,0
Jugedi,Nepal,27.757836,84.473606,1,0
Khairahani,Nepal,27.60742,84.564758,2,0
Kohka Meta,India,19.680193,81.052495,1,0
Tapoyo,Thailand,6.453914,101.672676,4,0
Datu Abdullah Sangki,Philippines,6.778447,124.476339,2,1
Bardibas,Nepal,26.985877,85.891773,2,0
Gundahur,India,20.208079,81.229706,2,0
Bandipur,Nepal,27.938885,84.405448,1,0
Ngacheve,Cameroon,11.00346,13.94109,1,0
Registan district,Afghanistan,30.666266,65.021667,3,22
Kholo,Thailand,5.908305,101.902197,1,0
Bdagu,Nigeria,10.868252,13.250991,1,5
Izge,Nigeria,10.983832,13.350346,2,5
Hartsa,Nigeria,11.089722,13.688376,1,4
Yazza,Nigeria,10.88333,13.31667,2,7
Lassa,Nigeria,10.686149,13.269597,4,4
Dille,Nigeria,10.750977,13.220349,5,92
Belauri,Nepal,28.682456,80.362065,2,0
Mahayag,Philippines,8.093981,123.45102,3,5
Ayherre,France,43.392698,-1.25377,1,0
Mai Kaen district,Thailand,6.621148,101.672854,3,0
Kot Addu,Pakistan,30.460039,70.968513,2,0
Piluwa,Nepal,27.163717,85.06078,1,1
Sungure,Nepal,28.032423,82.523319,1,0
Basamadi,Nepal,27.454665,84.966835,1,1
Imam,Iraq,35.499439,43.234894,1,2
Dammaj district,Yemen,16.876176,43.806503,1,0
Pom Pom Island,Malaysia,4.595695,118.865146,1,1
Durayhami,Yemen,14.636647,43.057395,1,0
Drugmulla,India,34.486891,74.286754,1,0
Haoreibi,India,24.680572,93.941942,1,0
Biti,Cameroon,6.131445,14.382817,1,7
Maragusan,Philippines,7.894017,126.034033,6,0
Mahayay,Philippines,7.334205,126.097813,1,0
Suwasara,Nigeria,11.577713,14.147385,1,0
Razaar,Pakistan,34.255443,72.402142,1,2
Mata Khan district,Afghanistan,33.24443,68.955581,4,5
Satungal,Nepal,27.682084,85.248921,1,0
Radhwaniyah,Iraq,33.185299,44.26778,57,62
Al-Husseiniya,Iraq,33.548306,44.415733,1,4
Nizhnekamsk,Russia,55.632094,51.813246,1,0
Yana Chishme district,Russia,55.264519,50.785302,1,0
Chistai,Russia,55.360381,50.635128,1,0
Abu Zabad,Sudan,12.354623,29.246158,1,1
Tandi district,Nepal,26.788148,87.589009,1,0
Dangihat,Nepal,26.613431,87.445586,1,0
Shakhat al Amiya,Iraq,32.638292,45.201259,1,3
Ramdi,Nepal,28.046731,82.804809,1,0
Gwadar district,Pakistan,25.407734,64.249626,8,4
Itxassou,France,43.330475,-1.406904,1,0
Daynunay,Somalia,3.127189,43.703485,12,45
Hisn Shaddad,Yemen,13.129726,45.385571,1,0
Ajaylat,Libya,32.756493,12.383292,2,1
Rishpon,Israel,32.201856,34.824723,1,0
Harkhui,India,25.097492,94.371343,1,0
Myagdi district,Nepal,28.602895,83.336188,2,0
Kiriburu,India,22.10882,85.29112,1,0
Maragang,Philippines,7.817506,123.283548,2,0
Thepha district,Thailand,6.799626,100.917549,13,3
Sunkadamakki,India,13.37129,75.198311,1,0
Bir Hassan,Lebanon,33.861984,35.489986,2,28
Khlong Maning,Thailand,6.854935,101.303631,1,1
Bojude,Nigeria,10.653802,11.085038,1,4
Akassa,Nigeria,4.327968,6.063073,1,0
Edheim,Iraq,34.240012,44.503003,1,1
Jubaynat,Iraq,33.854451,44.570739,1,0
Hafr al-Batin,Saudi Arabia,28.416768,45.971496,1,0
Shawa,Pakistan,33.256111,70.487289,6,16
Ilashe Ijesa,Nigeria,7.616008,4.744781,1,1
Hailakandi district,India,24.585433,92.589132,4,1
Edgeworthstown,Ireland,53.695538,-7.609584,1,0
Kamakhya,India,26.609762,92.959912,1,0
Nabak,Syria,34.024785,36.735271,2,9
Boldak Ading,India,25.513493,90.203908,1,0
Tambulig,Philippines,8.067024,123.53479,1,0
Damboa district,Nigeria,11.15782,12.76046,5,26
Naseeb,Syria,32.544945,36.195877,2,0
Maqna,Lebanon,34.076828,36.207649,1,0
Letterkenny,Ireland,54.955737,-7.736489,1,0
Manghinao,Philippines,13.794381,120.998433,1,1
Asqalan,Afghanistan,36.846266,68.751885,1,0
Hasham Charmang,Pakistan,34.856637,71.432891,2,0
Ghagwal,India,32.511155,75.210425,1,0
Gelyuhan,Iraq,36.227658,43.011246,1,1
Tha Muang,Thailand,6.81372,100.98703,4,4
Damparengpui,India,23.719245,92.414696,1,0
Thethaitangar,India,22.496235,84.508502,1,1
Talataye,Mali,16.533333,1.516667,1,0
Kuka,Nigeria,8.893636,9.455868,1,5
Arboko,Nigeria,11.105474,13.673832,1,0
Chinene,Nigeria,11.07313,13.711096,3,11
Olai Shah,Pakistan,34.56231,71.482505,2,0
Kannur district,India,11.884486,75.386413,2,0
Dasht district,Pakistan,29.482778,66.075,1,0
Rashad district,Iraq,35.273309,43.922168,3,0
Pood,Philippines,13.102385,123.511992,1,1
Sanah district,Yemen,13.817117,44.684195,1,0
Saslaj,Iraq,36.574353,42.798651,5,32
Ypsonas,Cyprus,34.683333,32.95,1,0
Mariquet,Philippines,18.089075,120.788069,1,2
Afus,Philippines,6.059196,124.921614,1,0
Khush Qadeer,Afghanistan,32.918791,66.145506,1,2
Katu Kapang,Nigeria,9.549123,8.886223,1,13
Daron,Nigeria,9.529231,8.897797,1,8
Garubok,Nigeria,9.531009,8.898212,1,9
Rawuru,Nigeria,9.284056,9.654551,1,7
Chiripar,India,24.803213,93.016001,1,0
Puliran,Philippines,7.302962,122.066131,1,0
Toclong,Philippines,14.421794,120.910174,1,1
Dumka district,India,24.316127,87.261257,2,5
Jbara,Iraq,34.309413,45.220885,1,4
Gashau,Nigeria,12.87324,11.04634,1,1
Hashmiyat,Iraq,33.740329,44.573539,1,0
Tajoura,Libya,32.857067,13.338508,5,1
Gura Hayath,Pakistan,32.192847,70.357111,1,0
Kakaran,Afghanistan,31.544476,65.484566,2,4
Armena,Philippines,12.256057,123.742061,1,1
Al-Fajr,Iraq,31.91137,45.962477,1,1
Achini,Pakistan,33.965565,71.469551,4,3
Musayyib district,Iraq,32.769378,44.300598,3,0
Haswah al-Asriyah,Iraq,32.697177,44.48596,1,0
Sabon Gari,Nigeria,10.5726,12.15829,14,139
Wurak,Indonesia,-3.703457,138.207886,1,0
Chauliaganj,India,20.457997,85.90937,1,0
Mashahdah,Iraq,33.691582,44.439841,1,18
Forward Operating Base Torkham,Afghanistan,34.14322,71.079152,1,0
Sunabeda,India,20.531315,82.480691,2,2
Wanah,Iraq,36.534229,42.759068,3,4
Madayi,Nigeria,12.787081,13.876648,1,7
Jamalpur,India,25.312522,86.490757,1,3
Yara Khel,Pakistan,34.552254,71.181984,1,3
Dewanpara,Bangladesh,24.364025,88.666399,1,0
Goof Gaduud,Somalia,3.312293,43.47213,19,87
Kando,Afghanistan,32.311872,64.811084,1,4
Dukhlah,Iraq,33.70455,44.44868,1,0
Al-Awjah,Iraq,34.501541,43.749444,1,1
Al-Abr district,Yemen,16.136157,47.233939,2,13
Khayran district,Yemen,16.0766,43.3414,1,0
Chang Phuak,Thailand,5.986876,101.570703,2,0
Boali,Central African Republic,4.664793,18.209546,3,25
Manabuan,Philippines,7.090009,124.92002,1,1
Nibaee,Iraq,0,0,2,28
Spinwam,Pakistan,33.173551,70.401698,4,7
Mahalabiyah,Iraq,36.263832,42.707668,1,0
Nafaq al-Sihah,Iraq,36.229574,42.236244,1,0
Mabar,Yemen,14.795047,44.293609,6,2
La Reserva,Colombia,7.170678,-72.428576,1,0
Turkana,Kenya,3.121195,35.599726,1,1
Jazirah,Iraq,33.953167,44.921906,5,9
Dan-ar,Philippines,17.252275,120.440937,1,1
Kurumgarh,India,23.176274,84.351975,1,0
New Baguio,Philippines,6.916944,125.086667,1,0
Mukhaysah,Iraq,33.906048,44.724545,6,10
Arej,Iraq,36.184868,43.207314,2,5
Kalar,Iraq,34.629818,45.309994,1,1
Haskah Menah district,Afghanistan,34.11698,70.46112,2,11
Shrigley,United Kingdom,54.409647,-5.663448,1,0
Mechi Nagar,Nepal,26.646512,87.894587,1,0
Chota Baghara,India,25.462704,81.870961,1,0
Panjudero,Pakistan,27.696173,68.366708,1,0
Panjgow,Afghanistan,32.374802,62.115719,1,3
Samanda Megapgre,India,25.580663,90.574495,1,2
Daroo Maidan,Pakistan,34.970094,71.823807,1,0
Kamjong,India,24.855989,94.510918,6,5
Oragitok,India,25.549444,90.326944,3,4
Sasatgre,India,25.545684,90.42927,2,1
Kwale,Kenya,-4.057491,39.154368,6,6
Madain district,Iraq,33.1,44.583333,5,9
Al-Hussainiyah,Iraq,33.548306,44.415733,6,16
Al-Jazirah,Iraq,34.693892,42.682317,4,9
Taravira,Colombia,2.728989,-76.050909,1,1
Manna,Yemen,16.893833,43.802702,1,18
Kitaf district,Yemen,17.04146,44.107291,2,0
Ceel Buur district,Somalia,4.683333,46.616667,5,7
Baw district,Sudan,11.095597,33.707926,1,1
Mabua,Philippines,9.069468,126.20339,1,1
Anah district,Iraq,34.372222,41.9875,4,12
Hadba,Iraq,36.41618,42.99951,1,0
Rumaylah,Iraq,30.367212,47.102622,1,0
Brak,Libya,27.64683,14.273643,4,142
Hay al-Yarmuk,Iraq,33.768044,44.583221,1,0
Dhi Naim district,Yemen,14.105986,45.448038,5,29
Larama,Pakistan,34.056994,71.57339,1,0
Budijah,Iraq,33.856355,44.72213,1,7
Tuisenphai,India,24.800712,94.058647,1,0
Bulabulin Ngaura,Nigeria,11.157503,12.762843,1,9
Plong Hoi,Thailand,6.6253,101.51344,3,4
Zahirin,Yemen,16.062678,43.297575,1,4
Bustos,Philippines,14.938427,120.927704,1,1
Chasingre,India,25.55757,90.227984,2,0
Pathargittim,India,25.330097,90.563609,1,0
Al-Riyad,Iraq,36.36552,42.461802,2,0
Ranirbazar,Bangladesh,24.359391,91.864612,1,0
Kibawe,Philippines,7.56885,124.985708,2,1
Limanti,Nigeria,11.877133,13.403545,1,0
Paniran,Philippines,7.213611,122.031667,1,0
Dumalian,Philippines,7.7575,123.249444,1,0
Chapai Nawabganj,Bangladesh,24.58635,88.266611,2,0
Akhvakhskiy district,Russia,42.551162,46.365724,1,1
Ramaguda,India,18.355422,81.833743,2,1
Biliguda,India,17.940918,81.531387,1,1
Gasupara,India,25.224232,90.376999,1,2
Beheraguda,India,19.712603,82.988122,1,0
Nana Sahib Ziarat,Pakistan,30.010818,68.953797,1,0
Kazimpur,Bangladesh,22.991895,91.23373,1,0
Namnam,Philippines,7.821667,125.390278,2,3
Kulachi district,Pakistan,31.787473,70.336434,1,0
Paypay,Philippines,9.6,125.633333,1,0
Chahar Baran district,Afghanistan,32.868812,68.940836,1,4
Al-Hauz,Iraq,33.269356,43.775107,1,1
Chintanwada,India,18.363526,81.895253,1,1
Thingou,India,24.791418,93.383499,1,0
Tarmiyah district,Iraq,33.664354,44.373779,2,4
Ancura,Colombia,0.497412,-76.492367,1,0
Cabagnaan,Philippines,10.3725,123.123611,1,0
Mori,Afghanistan,35.118056,71.228333,1,4
Ghani Khel district,Afghanistan,34.18745,70.8233,6,23
Molandhubi,India,26.36284,90.266561,1,1
Tubzawah,Iraq,35.10208,44.37134,1,0
Bage Bar,India,24.409759,84.525168,1,0
Wadi Habab,Yemen,15.46667,44.95,1,0
Loho,Philippines,13.729444,123.535,1,0
Rasheed,Iraq,33.117836,44.369362,14,43
Makhmur district,Iraq,35.699906,43.536794,21,64
Banna,Philippines,17.982719,120.650597,1,1
Kiryat Yam,Israel,32.849154,35.068172,2,0
Kharmar,Iraq,36.444209,42.652359,1,0
Pewar,Pakistan,33.9475,69.942222,5,2
Pakha Warrai,Pakistan,33.909167,71.0625,1,0
Kunlong,Myanmar,23.411113,98.64381,1,3
Shalober,Pakistan,33.915234,71.458679,1,0
Riash,Iraq,34.306833,43.639857,1,2
Shaigal Aw Shiltan district,Afghanistan,35.070469,70.690048,7,13
Al-Ishaqi,Iraq,33.666763,43.906219,1,0
Mishahida,Iraq,0,0,1,2
Ban Don Rak,Thailand,6.852902,101.207808,1,1
Simdega,India,22.610968,84.502431,1,0
Tubruq,Libya,32.073238,23.944855,21,5
Akobo,South Sudan,7.790106,33.004466,1,13
Talo Due Raman,Thailand,6.597869,101.564596,1,0
Revora,India,15.651387,73.85052,1,0
Pelagorro,Colombia,8.833333,-73.2,1,0
Haditha district,Iraq,34.12866,42.358,1,3
Shajariyah,Iraq,33.433487,43.367092,1,0
Sarir,Libya,27.658915,22.495108,3,9
Gubat,Philippines,12.920182,124.122775,8,1
Kamshet,India,18.759738,73.596658,1,0
Madakiya,Nigeria,9.617561,8.309549,1,2
Wadi district,Yemen,15.459284,45.429539,1,0
Barsis,Libya,32.42202,20.451099,2,15
Padang Besar,Thailand,6.666423,100.322019,2,2
Danok,Thailand,6.521919,100.421115,3,2
Phuket,Thailand,7.880448,98.39225,1,0
Juwaybah,Iraq,33.439594,43.401226,2,0
Umm Al-Amad,Syria,34.814651,37.01833,1,21
Budhaniya,India,24.4833,86.7,1,0
Karli,India,19.041302,83.184964,1,0
Sabangan,Philippines,16.0325,120.153056,1,0
Ban Bannang Kuwae,Thailand,6.266712,101.235592,1,1
Ausailan district,Yemen,15.080921,45.858916,1,0
Manshera,Pakistan,34.332588,73.202805,2,3
Tuz Khormatu district,Iraq,34.803412,44.625464,1,0
Falahat,Iraq,33.664354,44.373779,15,23
Ali Rash,Iraq,36.288139,43.295368,1,3
Pol-e Alam,Afghanistan,34.021194,68.999535,1,6
Kamango,Democratic Republic of the Congo,0.617239,29.907868,4,91
Bashir,Iraq,35.244621,44.275486,43,100
Padia,India,18.352486,81.953482,1,0
Gandomak,Afghanistan,32.601174,65.395812,1,2
Ukunda,Kenya,-4.174613,39.452054,2,3
Wadi Obaida,Yemen,15.45,45.333333,1,0
Praiwan,Thailand,6.29086,101.959528,1,0
Caabudwaaq,Somalia,6.148337,46.398487,1,1
Shahrag,Pakistan,30.195354,67.713219,8,18
Shahr,Yemen,16.914939,49.366207,2,4
Nepa,India,24.885126,84.874189,1,0
Abu Ghraib district,Iraq,33.304733,44.132883,44,54
Hadr district,Iraq,35.574465,42.73376,1,0
Albu-Hashmah,Iraq,34.02194,44.136831,2,8
Karma district,Iraq,33.399722,43.908889,1,4
Dana,Syria,36.396652,37.466217,2,3
Cabintan,Philippines,11.100556,124.685833,1,0
Maqsha,Bahrain,26.222639,50.516018,4,2
Pakuahat,India,25.291501,88.384976,1,0
Khoaani,India,26.257281,93.012702,1,6
Baro,Thailand,6.445731,101.105126,7,5
Mushirfah,Iraq,36.762798,42.064972,2,7
Tashan Alade,Nigeria,10.455957,12.395637,3,15
Moghol,Afghanistan,35.804295,69.287754,1,1
Muzaffargarh district,Pakistan,30.065041,71.189842,1,2
Pur Chaman district,Afghanistan,33.179276,63.769538,3,8
Kafr Nabl,Syria,35.615623,36.558395,4,0
Sangel,India,18.135534,81.700938,1,1
Arij,Iraq,36.184868,43.207314,2,45
Ayn Al-Jahsh,Iraq,36.601135,42.643993,1,0
Kwajaffa Babur,Nigeria,10.485119,12.42822,1,4
Al-Qarraj,Iraq,36.212818,43.379642,8,0
Kiryat Shmona,Israel,33.208781,35.571337,1,0
Balichanda,India,26.657154,92.102056,11,0
Al-Khadharan,Iraq,31.793409,44.983864,1,0
Katihar district,India,25.552716,87.572452,2,0
Dhoke Seydan,Pakistan,33.526575,72.64571,1,3
Yarkand,China,38.430134,77.256216,1,8
Al-Habilayn,Yemen,13.532532,44.849667,1,8
Bikr,Iraq,36.799714,44.234087,1,1
Warah,Pakistan,27.447667,67.794385,2,7
Maikatako,Nigeria,9.298274,8.963644,1,2
Singjamei,India,24.798346,93.94043,1,0
Shubra el-Kheima,Egypt,30.135777,31.26964,6,6
Dikadla,India,29.230103,77.070837,1,1
Supalu,India,18.07404,81.750951,1,1
Matda,India,18.793435,80.817976,1,1
Diani,Kenya,-4.320864,39.573348,2,0
Romsai,Thailand,6.07164,101.754635,1,0
Sabratah,Libya,32.791561,12.489026,10,17
Baraki Barak district,Afghanistan,33.969167,68.944722,31,108
Ghundi,Pakistan,34.005697,71.343584,5,2
Bhadur,Bangladesh,23.105471,90.886245,1,0
Al-Qaws,Iraq,36.733498,43.09758,1,1
Zheleznodorozhny,Russia,55.748468,37.998936,1,1
Sahanjanpur,Bangladesh,24.759186,89.393563,1,0
Netrakona district,Bangladesh,24.883945,90.793548,3,0
Singra,Bangladesh,24.50276,89.142393,4,0
Mathbaria,Bangladesh,22.292046,89.958012,1,0
Daganbhuiyan,Bangladesh,22.912358,91.318004,5,0
Mushti Mela,Pakistan,33.701455,71.094899,1,1
Kansat,Bangladesh,24.729906,88.170605,1,0
Kafr el-Sheikh,Egypt,31.111961,30.942169,3,4
Amangarh,Pakistan,34.011796,71.939307,1,0
Waheedabad,Pakistan,34.059984,73.500828,1,0
Mirpur,Pakistan,33.147985,73.75367,1,0
Buulo Eyle,Somalia,2.799108,44.079391,1,0
Hay al-Wihdah,Iraq,36.142311,43.024778,2,2
Laikoiching,India,24.81529,94.088195,1,0
Charghat,Bangladesh,24.278531,88.751805,4,0
Sonagazi,Bangladesh,22.849681,91.393846,4,1
Tangail district,Bangladesh,24.427145,89.931121,3,0
Ghior,Bangladesh,23.870348,89.915978,1,0
Shivalaya,Bangladesh,23.837506,89.787257,2,0
Brahmanbaria district,Bangladesh,24.035177,91.127257,1,0
Amtali,Bangladesh,22.166626,90.280787,1,0
Gaibandha district,Bangladesh,25.307408,89.527481,5,8
Lakshmipur district,Bangladesh,23.134618,90.914782,1,1
Bakhtiarabad,Pakistan,30.12,67.01,1,1
Jangul,Afghanistan,33.067612,68.066948,1,15
Washuk,Pakistan,27.72436,64.809082,4,3
Natore,Bangladesh,24.410962,88.966346,2,0
Al-Jawf,Yemen,13.838205,45.836225,2,2
Nayet al-Azim district,Iraq,33.983148,44.555813,1,6
Thakurgaon district,Bangladesh,25.981503,88.357329,1,1
Parbatipur district,Bangladesh,25.654346,88.915672,1,1
Baniachang,Bangladesh,24.541667,91.333333,1,0
Agrisaba,Nigeria,4.530027,6.312793,1,0
Albu Sayf,Iraq,36.273106,43.159374,8,13
Shonong,Nigeria,9.516667,8.7,2,38
Ibrahimzai,Pakistan,33.5538,71.15039,1,2
Balipeta,India,18.8689,83.115376,2,1
Nuttal,Pakistan,28.750093,68.076046,9,0
Rovereto,Italy,45.89096,11.04014,2,0
Kwankwaso,Nigeria,11.85091,8.396,1,3
